name,contrast,dissimilarity,homogeneity,asm,energy,correlation,ent
rbc_11852.tif,3641.722477226184,28.68328507873738,0.663163586850961,0.4345777041880109,0.6592250785490574,0.3978039981552229,0.3871120658816399
rbc_01328.tif,4659.557093425605,36.42694724948803,0.574568227877997,0.3247114835998242,0.5698346107422961,0.3601825413965843,0.4584392600343179
rbc_01506.tif,4930.717322223007,38.40985806087141,0.5540498728436996,0.2977751529627746,0.5456877797447682,0.343547852137587,0.4771580797056408
rbc_00142.tif,4896.720994280065,38.39728832709554,0.5565907906419152,0.3015635693873454,0.5491480395916436,0.3419577822328525,0.4742947205911283
rbc_00433.tif,3438.33161499894,26.94696702210296,0.6889273926310281,0.4678691890735033,0.6840096410676557,0.3859738561447746,0.3664480549066846
rbc_11516.tif,4911.3360638373,38.09702704611256,0.5633260659103024,0.3114906280618726,0.5581134544712862,0.337306647762581,0.4669719335283597
rbc_01711.tif,4431.776004519455,34.28246592754749,0.6096684899421385,0.3672186263190851,0.6059856651102278,0.3456523497347,0.4300912302138644
rbc_08245.tif,4199.221665136643,32.84697408375114,0.6209715182882539,0.3802539571347631,0.6166473523293221,0.3645030696558748,0.421522690534186
rbc_01513.tif,3283.988136431043,25.77445095685333,0.7009009890594274,0.4870914233008987,0.6979193530064192,0.3962837004920714,0.3540662403254119
rbc_07823.tif,4134.047454275827,32.15013064049149,0.6288509880736859,0.3903347553853491,0.6247677611603764,0.374212533297219,0.4153764818513025
rbc_05601.tif,2989.903114186851,23.22067650589648,0.7338921549141366,0.5333817264760907,0.7303298751085641,0.3964031872805768,0.3255709694879191
rbc_04721.tif,5193.161358661111,40.60377092013276,0.5353056720264785,0.2804639470446498,0.529588469516331,0.3193976073959666,0.488339361673434
rbc_10973.tif,4492.66054657157,35.65397923875432,0.5798760440953431,0.3301262383434868,0.5745661305224028,0.3702044644918702,0.4552569491992252
rbc_01698.tif,4695.997316573688,36.68836946543323,0.58022241862551,0.3310179478313794,0.5753415923009385,0.3518166927524323,0.4536878530140986
rbc_04051.tif,4211.247510769013,32.83030859402585,0.6214497862167472,0.3799928043096507,0.6164355637936951,0.3689184982870885,0.4217504500500542
